id_empresa;codigo_provincia_2015;provincia_2015;codigo_provincia_2014;provincia_2014;codigo_provincia_2013;provincia_2013;codigo_provincia_2012;provincia_2012;codigo_canton_2015;canton_2015;codigo_canton_2014;canton_2014;codigo_canton_2013;canton_2013;codigo_canton_2012;canton_2012;empleados2015;empleados2014;empleados2013;empleados2012;emp_hombres_2015;emp_hombres_2014;emp_hombres_2013;emp_hombres_2012;emp_mujeres_2015;emp_mujeres_2014;emp_mujeres_2013;emp_mujeres_2012;ventas_totales2015;ventas_totales2014;ventas_totales2013;ventas_totales2012;id_nuevo
13824481177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;42;38;40;42;34;29;31;34;8;9;9;8;3906464;3954651;4241334;4121455;13824481177
13824482173;6;Chimborazo     ;6;Chimborazo     ;6;Chimborazo     ;1;Azuay          ;601;Riobamba      ;601;Riobamba      ;601;Riobamba      ;101;Cuenca        ;583;524;514;494;527;469;455;439;56;55;59;55;38207697;39521207;35309564;34177822;13824482173
13824484176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;401;396;379;374;293;283;266;263;108;113;113;111;45441368;47405121;50346194;48929447;13824484176
13824485172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;548;560;589;563;404;417;440;416;144;143;149;147;77845760;85558354;92008333;86182891;13824485172
13824488171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;674;694;354;392;496;492;207;230;178;202;147;162;157788314;211875086;197999797;189372587;13824488171
13824489178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;49;47;48;49;31;29;30;31;18;18;18;18;3616891;3717665;3728064;3496683;13824489178
13824491172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;350;399;379;338;237;265;249;236;113;134;130;102;89638967;157517593;142043816;159897367;13824491172
13824493175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;221;243;257;266;162;180;190;197;59;63;67;69;7958387;10587906;11591635;13389214;13824493175
13824494171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;22;22;24;25;10;10;10;10;12;12;14;15;3157566;3466822;3726182;3685195;13824494171
13824495178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;24;24;23;19;14;12;12;10;10;12;11;9;735896;803332;912061;917431;13824495178
13824497171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;44;44;44;42;29;28;28;27;15;16;16;15;1843336;2138471;2199671;1986832;13824497171
13824498177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;8676;8417;7888;7162;7023;6788;6321;5745;1653;1629;1567;1417;1957001740;1900127052;1784881267;1632707915;13824498177
13824499173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;133;128;149;166;65;65;80;100;68;63;69;66;0;0;0;1055261;13824499173
13824504177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;23;21;22;24;12;11;11;13;11;10;11;11;2396068;2408390;2773613;2311534;13824504177
13824505173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;163;127;137;143;148;119;128;136;15;8;9;7;8033817;9800515;11006516;9592653;13824505173
13824511173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;271;265;268;271;216;210;208;208;55;55;60;63;6677405;9020223;8959252;8675221;13824511173
13824512170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;87;82;87;91;66;61;64;66;21;21;23;25;1437753;1200874;1203266;1364249;13824512170
13824513176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;52;46;48;51;48;43;45;46;4;3;3;5;8784391;8383513;7199803;7136068;13824513176
13824516175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;14;14;15;16;8;8;9;10;6;6;6;6;660622;818551;971835;1208862;13824516175
13824517171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;26;25;25;22;19;19;19;16;7;6;6;6;6749825;6649969;6319446;6076545;13824517171
13824519174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;22;115;142;88;11;49;60;35;11;66;82;53;120288;9367609;25489028;25677645;13824519174
13824520172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;2057;1982;1873;1770;1869;1804;1705;1625;188;178;168;145;36729831;33767502;31533347;30130305;13824520172
13824522175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;64;71;74;73;33;38;43;43;31;33;31;30;2125837;2581371;2655079;2670870;13824522175
13824523171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;12;12;12;10;7;6;6;5;5;6;6;5;1117574;975382;846576;1113899;13824523171
13824524178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;21;19;18;19;15;13;12;13;6;6;6;6;954377;777428;723130;670310;13824524178
13824526171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;40;41;47;50;31;31;35;36;9;10;12;14;18235174;17805459;16496194;18611611;13824526171
13824529170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;27;30;32;36;20;23;25;28;7;7;7;8;4493361;3660729;13468114;7961658;13824529170
13824530178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;352;369;338;309;77;73;73;67;275;296;265;242;13017884;11905932;11918361;10547366;13824530178
13824531174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;264;260;257;286;195;188;185;207;69;72;72;79;40066160;42113057;42836225;41522265;13824531174
13824532171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;46;51;47;48;36;40;35;36;10;11;12;12;4416971;4526427;5579266;6098030;13824532171
13824533177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;113;104;101;81;88;81;79;63;25;23;22;18;32294537;36877906;43267006;33378761;13824533177
13824534173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;14;33;37;41;7;16;17;19;7;17;20;22;724471;3023673;4063294;4391195;13824534173
13824537172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;538;536;521;520;358;366;370;368;180;170;151;152;14955653;15499717;15047563;14572957;13824537172
13824538179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;58;69;68;68;44;51;50;53;14;18;18;15;14926137;27363562;27165161;31483817;13824538179
13824539175;13;Manabí        ;13;Manabí        ;13;Manabí        ;13;Manabí        ;1308;Manta         ;1308;Manta         ;1308;Manta         ;1308;Manta         ;1576;1473;1506;1421;496;511;513;494;1080;962;993;927;82923112;106350121;125857095;140111750;13824539175
13824540173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;273;284;279;246;183;189;193;174;90;95;86;72;24342039;29253564;24160779;26959918;13824540173
13824541170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;19;20;20;20;4;5;5;5;15;15;15;15;402686;462735;480668;498492;13824541170
13824542176;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;21;21;20;18;13;12;11;8;8;9;9;10;4211218;3444606;3055132;2776803;13824542176
13824544179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;54;55;70;74;37;39;54;57;17;16;16;17;7657856;9269812;11172590;9513833;13824544179
13824545175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;212;196;158;137;120;120;93;79;92;76;65;58;26112505;24136648;17297018;13479284;13824545175
13824546171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;425;413;348;351;224;222;182;183;201;191;166;168;13996615;13696526;13145836;11975064;13824546171
13824547178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;522;518;535;496;318;317;320;295;204;201;215;201;39200708;43770932;46181194;43427233;13824547178
13824548174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1219;1138;1054;878;1078;1003;941;788;141;135;113;90;240737458;247463244;239245039;260249172;13824548174
13824549171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;955;927;873;729;852;822;771;629;103;105;102;100;273075103;270930877;236858003;189418561;13824549171
13824550179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;46;47;46;45;22;23;23;22;24;24;23;23;6749698;6930444;5450175;4794566;13824550179
13824551175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;11;11;11;11;7;7;7;7;4;4;4;4;668957;724596;712538;762967;13824551175
13824552171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;11;13;12;11;4;5;5;5;7;8;7;6;125119;0;0;97861;13824552171
13824554174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;73;70;73;70;45;44;47;45;28;26;26;25;31797496;38402836;35909041;34306598;13824554174
13824556177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;5;6;7;13;3;4;5;11;2;2;2;2;6219241;6528003;5203677;4758178;13824556177
13824557173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;29;41;44;39;15;19;20;19;14;22;24;20;1915447;1825211;1991533;1714709;13824557173
13824559176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;275;300;318;311;245;270;283;277;30;30;35;34;14272765;20084083;23549971;22854918;13824559176
13824560174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;8;8;9;11;5;6;7;9;3;2;2;2;130634;176154;147247;149338;13824560174
13824563173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;28;28;28;29;9;11;12;13;19;17;16;16;3934;469203;385547;519085;13824563173
13824564170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;802;859;835;767;630;678;662;615;172;181;173;152;141910488;138078113;135681596;126045459;13824564170
13824565176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;644;648;667;680;584;588;602;613;60;60;65;67;121979430;122537921;129781727;133612516;13824565176
13824567179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;131;150;171;186;26;30;32;35;105;120;139;151;2079397;2674017;2817840;2824571;13824567179
13824572172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;60;54;55;57;43;39;40;42;17;15;15;15;2383601;2336375;2016218;1702125;13824572172
13824574175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;48;56;64;70;33;39;44;49;15;17;20;21;213638;346581;422689;629360;13824574175
13824578171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;198;202;203;227;119;113;112;129;79;89;91;98;11175246;10016321;9696078;9410990;13824578171
13824581171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;16;15;15;15;10;9;9;9;6;6;6;6;859187;917079;833416;845875;13824581171
13824588176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;20;62;53;30;10;46;41;23;10;16;12;7;1467048;3745598;2834400;1580422;13824588176
13824590171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;848;881;940;1030;464;472;492;549;384;409;448;481;61718516;63501163;57712153;60349606;13824590171
13824593170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;12;11;10;11;8;8;7;7;4;3;3;4;398645;522803;433493;572743;13824593170
13824595172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;29;17;17;21;26;14;14;18;3;3;3;3;1353050;452619;2165319;374201;13824595172
13824596179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;327;369;312;386;314;357;298;368;13;12;14;18;16363082;24669785;16058643;23351270;13824596179
13824600176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;227;292;222;184;109;139;104;83;118;153;118;101;61580754;78846173;79514540;60982020;13824600176
13824601172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;78;131;162;182;63;112;142;162;15;19;20;20;3884992;6345246;7051596;7917583;13824601172
13824602179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1703;Mejía        ;1703;Mejía        ;1703;Mejía        ;1701;Quito         ;705;709;711;718;588;591;596;598;117;118;115;120;60482587;61989243;60976753;59818409;13824602179
13824609173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;91;103;111;106;74;83;91;94;17;20;20;12;16337840;28266598;27724506;39922624;13824609173
13824613171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;43;46;49;49;16;17;19;19;27;29;30;30;4480865;5151446;5443493;5170402;13824613171
13824616170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;23;24;24;24;9;11;12;12;14;13;12;12;2056806;1885159;1753869;1614849;13824616170
13824617176;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;203;249;293;367;169;207;247;317;34;42;46;50;25872965;48425593;61174980;66066607;13824617176
13824622170;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;58;57;65;57;35;34;36;35;23;23;29;22;3519645;3547033;4057386;5494660;13824622170
13824624172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;14;13;15;14;9;9;10;9;5;4;5;5;193335;0;223668;217398;13824624172
13824629174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;55;52;58;62;36;32;37;42;19;20;21;20;1591172;1648481;1485988;1598390;13824629174
13824642171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;84;104;106;117;49;59;56;64;35;45;50;53;2257219;2285061;2880330;3199221;13824642171
13824643177;17;Pichincha      ;17;Pichincha      ;5;Cotopaxi       ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;501;Latacunga     ;1701;Quito         ;405;408;383;354;378;383;361;333;27;25;22;21;69555608;65059056;60957927;56627922;13824643177
13824645170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;292;290;268;227;239;230;215;179;53;60;53;48;28064937;26698585;23293029;21744519;13824645170
13824646176;9;Guayas         ;9;Guayas         ;9;Guayas         ;9;Guayas         ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;901;Guayaquil     ;74;70;72;70;63;60;63;61;11;10;9;9;23573667;21069938;20255069;24862658;13824646176
13824648179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;211;234;236;251;64;72;79;91;147;162;157;160;4517353;4382525;4290526;5198920;13824648179
13824650173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;120;120;111;110;83;80;71;70;37;40;40;40;48685024;54211781;48109606;45654331;13824650173
13824651170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;159;132;108;114;140;111;87;92;19;21;21;22;13179149;14347797;9075680;11629264;13824651170
13824654179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;42;38;38;39;35;32;31;32;7;6;7;7;3829095;4049523;3850329;3437439;13824654179
13824656171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;969;1007;1012;962;848;899;923;877;121;108;89;85;68910834;66650782;62600372;60916487;13824656171
13824657178;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;270;217;194;189;222;181;164;161;48;36;30;28;50139721;48318160;39143219;34417936;13824657178
13824659171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;43;40;40;38;29;25;25;23;14;15;15;15;9615864;9892476;10013966;11015129;13824659171
13824660179;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;82;85;88;97;38;39;40;46;44;46;48;51;31574768;44328852;46341695;42938167;13824660179
13824662171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;368;373;371;405;212;221;225;241;156;152;146;164;10827360;12035277;12203213;12065471;13824662171
13824667173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;14;14;14;15;11;10;10;10;3;4;4;5;2125971;2032467;1824987;2116071;13824667173
13824676172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;54;60;62;66;28;33;33;36;26;27;29;30;3037592;3172137;3349913;3403104;13824676172
13824678175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;32;33;34;30;24;25;25;23;8;8;9;7;262852;247839;280063;335498;13824678175
13824679171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;13;14;13;13;9;10;10;10;4;4;3;3;826253;1946712;867501;1066363;13824679171
13824680170;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;46;91;99;123;35;73;78;102;11;18;21;21;1842656;3231782;5474233;5483654;13824680170
13824682172;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;324;310;296;285;218;206;203;197;106;104;93;88;37278129;36043290;32830641;35144415;13824682172
13824688171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;3;10;25;30;2;2;2;2;1;8;23;28;179708;269631;496113;521486;13824688171
13824690175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;24;24;23;23;6;5;5;5;18;19;18;18;711075;693530;686947;578478;13824690175
13824692178;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;23;Santo Domingo d;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;2301;Santo Domingo ;147;137;129;127;109;102;93;92;38;35;36;35;28054306;25057970;23820740;24017132;13824692178
13824693174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1703;Mejía        ;1703;Mejía        ;1703;Mejía        ;1703;Mejía        ;9;9;12;12;4;5;7;8;5;4;5;4;435401;458992;393120;414635;13824693174
13824696173;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;548;517;476;452;334;310;275;250;214;207;201;202;52412660;53341987;51806357;46586142;13824696173
13824698176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1084;1068;1044;1022;931;925;908;885;153;143;136;137;62942585;62361544;62809913;57137774;13824698176
13824700171;10;Imbabura       ;10;Imbabura       ;10;Imbabura       ;10;Imbabura       ;1001;Ibarra        ;1001;Ibarra        ;1001;Ibarra        ;1001;Ibarra        ;95;96;101;94;59;60;64;58;36;36;37;36;2499404;2678780;2627460;2585005;13824700171
13824708171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;54;52;48;42;41;40;36;28;13;12;12;14;10017874;10315315;15975274;8101191;13824708171
13824710176;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;40;41;31;31;29;30;20;19;11;11;11;12;1201072;1144834;2168749;2888873;13824710176
13824713175;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;65;70;68;69;23;24;23;25;42;46;45;44;1100709;1235953;1196550;1173244;13824713175
13824714171;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;174;177;178;213;94;101;101;120;80;76;77;93;6814526;8249723;9167625;9943649;13824714171
13824715178;10;Imbabura       ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1004;Otavalo       ;1701;Quito         ;1701;Quito         ;1701;Quito         ;316;318;314;316;250;258;259;257;66;60;55;59;178208363;187420660;186298138;165549209;13824715178
13824716174;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1701;Quito         ;1701;Quito         ;1701;Quito         ;1701;Quito         ;25;26;26;28;20;20;22;22;5;6;4;6;677574;760804;766613;753600;13824716174
13824718177;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;17;Pichincha      ;1705;Rumiñahui    ;1705;Rumiñahui    ;1705;Rumiñahui    ;1701;Quito         ;511;490;442;419;423;409;367;348;88;81;75;71;67122372;72448085;69493636;63111418;13824718177
